run_id,stage,design_id,manifest_row,model_id,story_id,condition_id,persona_id,persona_label,temperature,temperature_label,repetition,emotion,score,reason,ok,response_ok,validation_errors,membership_family,membership_hmax,mu_low,mu_medium,mu_high,H_raw,H_norm
scis2026_factorial_v1_main_manifest_v1,main,scis2026_factorial_v1,6,openai/gpt-5.4,T1,C02,p1,college_freshman,0.4,t04,2,interest,68,懐中時計と鼠の会話で、短い中に教訓がはっきり出ていて知的におもしろい。,True,True,,sigmoid_s_v1,1.018502773018,0.0,0.006923302608,0.196672218579,0.511089573897,0.501804793699
scis2026_factorial_v1_main_manifest_v1,main,scis2026_factorial_v1,6,openai/gpt-5.4,T1,C02,p1,college_freshman,0.4,t04,2,surprise,62,無生物の時計が堂々と反論し、最後に鼠が言い負かされる展開がやや意外。,True,True,,sigmoid_s_v1,1.018502773018,0.0,0.266218718195,0.062880546779,0.759267186193,0.745473852705
scis2026_factorial_v1_main_manifest_v1,main,scis2026_factorial_v1,6,openai/gpt-5.4,T1,C02,p1,college_freshman,0.4,t04,2,sadness,6,全体は寓話的で明るく、悲劇や喪失はほとんど描かれていない。,True,True,,sigmoid_s_v1,1.018502773018,0.961430606081,0.0,0.0,0.054556729778,0.053565617319
scis2026_factorial_v1_main_manifest_v1,main,scis2026_factorial_v1,6,openai/gpt-5.4,T1,C02,p1,college_freshman,0.4,t04,2,anger,8,鼠のからかいに少し不快感はあるが、すぐにたしなめられるので強くは感じない。,True,True,,sigmoid_s_v1,1.018502773018,0.915968013582,0.0,0.0,0.115989831838,0.113882686342
scis2026_factorial_v1_main_manifest_v1,main,scis2026_factorial_v1,7,openai/gpt-5.4,T1,C02,p1,college_freshman,0.4,t04,3,interest,72,懐中時計と鼠の会話で勤勉さと誠実さを寓話的に描いており、短い中にも教訓があって知的におもしろい。,True,True,,sigmoid_s_v1,1.018502773018,0.0,0.0,0.349578648606,0.53006995849,0.520440368482
scis2026_factorial_v1_main_manifest_v1,main,scis2026_factorial_v1,7,openai/gpt-5.4,T1,C02,p1,college_freshman,0.4,t04,3,surprise,58,誰も見ていない所でも動き続けることを『いつ見られても役に立つ』と返し、最後に鼠のほうが恥じて逃げる結末がやや意外。,True,True,,sigmoid_s_v1,1.018502773018,0.0,0.733781281805,0.021686756312,0.447554182208,0.439423626587
scis2026_factorial_v1_main_manifest_v1,main,scis2026_factorial_v1,7,openai/gpt-5.4,T1,C02,p1,college_freshman,0.4,t04,3,sadness,8,全体は軽い寓話で深い喪失や切なさはなく、悲しさはほとんど感じない。,True,True,,sigmoid_s_v1,1.018502773018,0.915968013582,0.0,0.0,0.115989831838,0.113882686342
scis2026_factorial_v1_main_manifest_v1,main,scis2026_factorial_v1,7,openai/gpt-5.4,T1,C02,p1,college_freshman,0.4,t04,3,anger,12,鼠のからかいには少し不快感があるが、すぐに戒められて終わるため強い怒りにはつながらない。,True,True,,sigmoid_s_v1,1.018502773018,0.733781281805,0.006923302608,0.0,0.377360586509,0.370505212657
scis2026_factorial_v1_main_manifest_v1,main,scis2026_factorial_v1,8,openai/gpt-5.4,T1,C02,p1,college_freshman,0.4,t04,4,interest,72,懐中時計と鼠の短いやり取りで、まじめに働くことの意味を寓話的に示していて知的なおもしろさがある。,True,True,,sigmoid_s_v1,1.018502773018,0.0,0.0,0.349578648606,0.53006995849,0.520440368482
scis2026_factorial_v1_main_manifest_v1,main,scis2026_factorial_v1,8,openai/gpt-5.4,T1,C02,p1,college_freshman,0.4,t04,4,surprise,58,動いている時計を鼠が笑う導入から、最後に『どちらも泥棒だよ』と逆に戒められる結末がやや意外。,True,True,,sigmoid_s_v1,1.018502773018,0.0,0.733781281805,0.021686756312,0.447554182208,0.439423626587
scis2026_factorial_v1_main_manifest_v1,main,scis2026_factorial_v1,8,openai/gpt-5.4,T1,C02,p1,college_freshman,0.4,t04,4,sadness,8,鼠が恥じて逃げる場面に少し切なさはあるが、全体は教訓的で悲しみは強くない。,True,True,,sigmoid_s_v1,1.018502773018,0.915968013582,0.0,0.0,0.115989831838,0.113882686342
scis2026_factorial_v1_main_manifest_v1,main,scis2026_factorial_v1,8,openai/gpt-5.4,T1,C02,p1,college_freshman,0.4,t04,4,anger,6,怠けや見られる時だけ働く態度への軽い不快感はあるが、強い憤りを呼ぶ内容ではない。,True,True,,sigmoid_s_v1,1.018502773018,0.961430606081,0.0,0.0,0.054556729778,0.053565617319
scis2026_factorial_v1_main_manifest_v1,main,scis2026_factorial_v1,9,openai/gpt-5.4,T1,C02,p1,college_freshman,0.4,t04,5,interest,72,懐中時計と鼠の会話で、働くことや誠実さを寓話的に表していて知的なおもしろさがある。,True,True,,sigmoid_s_v1,1.018502773018,0.0,0.0,0.349578648606,0.53006995849,0.520440368482
scis2026_factorial_v1_main_manifest_v1,main,scis2026_factorial_v1,9,openai/gpt-5.4,T1,C02,p1,college_freshman,0.4,t04,5,surprise,58,時計が『見られていない時も動くから役に立つ』と切り返し、最後に鼠が恥じて逃げる展開に小さな意外性がある。,True,True,,sigmoid_s_v1,1.018502773018,0.0,0.733781281805,0.021686756312,0.447554182208,0.439423626587
scis2026_factorial_v1_main_manifest_v1,main,scis2026_factorial_v1,9,openai/gpt-5.4,T1,C02,p1,college_freshman,0.4,t04,5,sadness,8,全体は教訓的で明るく、悲劇的な出来事や切ない描写はほとんどない。,True,True,,sigmoid_s_v1,1.018502773018,0.915968013582,0.0,0.0,0.115989831838,0.113882686342
scis2026_factorial_v1_main_manifest_v1,main,scis2026_factorial_v1,9,openai/gpt-5.4,T1,C02,p1,college_freshman,0.4,t04,5,anger,6,鼠の皮肉にやや不快さはあるが、すぐに戒められるため怒りは強くならない。,True,True,,sigmoid_s_v1,1.018502773018,0.961430606081,0.0,0.0,0.054556729778,0.053565617319
scis2026_factorial_v1_main_manifest_v1,main,scis2026_factorial_v1,10,openai/gpt-5.4,T1,C03,p1,college_freshman,0.7,t07,1,interest,72,懐中時計と鼠の会話で、短い中に教訓があり、発想の擬人化も知的におもしろい。,True,True,,sigmoid_s_v1,1.018502773018,0.0,0.0,0.349578648606,0.53006995849,0.520440368482
scis2026_factorial_v1_main_manifest_v1,main,scis2026_factorial_v1,10,openai/gpt-5.4,T1,C03,p1,college_freshman,0.7,t07,1,surprise,58,時計が『見られない時でも動くから役に立つ』と切り返し、最後に鼠が恥じて逃げる流れに小さな意外性がある。,True,True,,sigmoid_s_v1,1.018502773018,0.0,0.733781281805,0.021686756312,0.447554182208,0.439423626587
scis2026_factorial_v1_main_manifest_v1,main,scis2026_factorial_v1,10,openai/gpt-5.4,T1,C03,p1,college_freshman,0.7,t07,1,sadness,8,全体は寓話的で明るく、悲劇的な出来事や切なさはほとんどない。,True,True,,sigmoid_s_v1,1.018502773018,0.915968013582,0.0,0.0,0.115989831838,0.113882686342
scis2026_factorial_v1_main_manifest_v1,main,scis2026_factorial_v1,10,openai/gpt-5.4,T1,C03,p1,college_freshman,0.7,t07,1,anger,6,鼠の皮肉に少し不快さはあるが、結末は穏やかで強い憤りは生まれにくい。,True,True,,sigmoid_s_v1,1.018502773018,0.961430606081,0.0,0.0,0.054556729778,0.053565617319
scis2026_factorial_v1_main_manifest_v1,main,scis2026_factorial_v1,11,openai/gpt-5.4,T1,C03,p1,college_freshman,0.7,t07,2,interest,68,懐中時計と鼠の会話を通じて、まじめに働くことの意味を短く鋭く伝えていて知的なおもしろさがある。,True,True,,sigmoid_s_v1,1.018502773018,0.0,0.006923302608,0.196672218579,0.511089573897,0.501804793699
scis2026_factorial_v1_main_manifest_v1,main,scis2026_factorial_v1,11,openai/gpt-5.4,T1,C03,p1,college_freshman,0.7,t07,2,surprise,52,時計が『見られていない時でも動くから役に立つ』と返し、さらに鼠を『泥棒』になぞらえる結びに少し意外性がある。,True,True,,sigmoid_s_v1,1.018502773018,0.0,0.993076697392,0.000899886331,0.019058581091,0.018712350713
scis2026_factorial_v1_main_manifest_v1,main,scis2026_factorial_v1,11,openai/gpt-5.4,T1,C03,p1,college_freshman,0.7,t07,2,sadness,6,全体は教訓的で軽い調子で進み、悲劇的な出来事や切なさはほとんどない。,True,True,,sigmoid_s_v1,1.018502773018,0.961430606081,0.0,0.0,0.054556729778,0.053565617319
scis2026_factorial_v1_main_manifest_v1,main,scis2026_factorial_v1,11,openai/gpt-5.4,T1,C03,p1,college_freshman,0.7,t07,2,anger,9,鼠の怠惰さや皮肉にはやや不快感があるが、すぐに恥じて逃げるため強い怒りにはならない。,True,True,,sigmoid_s_v1,1.018502773018,0.883104342575,0.0,0.0,0.158379629755,0.155502404069
scis2026_factorial_v1_main_manifest_v1,main,scis2026_factorial_v1,12,openai/gpt-5.4,T1,C03,p1,college_freshman,0.7,t07,3,interest,72,懐中時計と鼠の対話で、短い中に教訓があり発想が面白い。大学1年生には寓話として知的に楽しめる。,True,True,,sigmoid_s_v1,1.018502773018,0.0,0.0,0.349578648606,0.53006995849,0.520440368482
scis2026_factorial_v1_main_manifest_v1,main,scis2026_factorial_v1,12,openai/gpt-5.4,T1,C03,p1,college_freshman,0.7,t07,3,surprise,58,時計が自分の働く理由を語り、最後に鼠を『泥棒』になぞらえて逆転する流れに少し意外性がある。,True,True,,sigmoid_s_v1,1.018502773018,0.0,0.733781281805,0.021686756312,0.447554182208,0.439423626587
scis2026_factorial_v1_main_manifest_v1,main,scis2026_factorial_v1,12,openai/gpt-5.4,T1,C03,p1,college_freshman,0.7,t07,3,sadness,8,鼠が恥じて逃げる結末にわずかな哀れさはあるが、全体は軽い寓話調で悲しみは強くない。,True,True,,sigmoid_s_v1,1.018502773018,0.915968013582,0.0,0.0,0.115989831838,0.113882686342
scis2026_factorial_v1_main_manifest_v1,main,scis2026_factorial_v1,12,openai/gpt-5.4,T1,C03,p1,college_freshman,0.7,t07,3,anger,6,鼠のからかいにやや不快感はあるが、すぐにたしなめられ、強い憤りを呼ぶ内容ではない。,True,True,,sigmoid_s_v1,1.018502773018,0.961430606081,0.0,0.0,0.054556729778,0.053565617319
scis2026_factorial_v1_main_manifest_v1,main,scis2026_factorial_v1,13,openai/gpt-5.4,T1,C03,p1,college_freshman,0.7,t07,4,interest,74,懐中時計と鼠の会話で、短い中に機知と教訓があり、発想が面白い。,True,True,,sigmoid_s_v1,1.018502773018,0.0,0.0,0.44661146347,0.519367960088,0.509932789431
scis2026_factorial_v1_main_manifest_v1,main,scis2026_factorial_v1,13,openai/gpt-5.4,T1,C03,p1,college_freshman,0.7,t07,4,surprise,62,時計が自分の働く意味を語り、最後に鼠をやりこめる展開がやや意外だった。,True,True,,sigmoid_s_v1,1.018502773018,0.0,0.266218718195,0.062880546779,0.759267186193,0.745473852705
scis2026_factorial_v1_main_manifest_v1,main,scis2026_factorial_v1,13,openai/gpt-5.4,T1,C03,p1,college_freshman,0.7,t07,4,sadness,8,全体は寓話的で明るく、悲しさを強く感じる場面はほとんどない。,True,True,,sigmoid_s_v1,1.018502773018,0.915968013582,0.0,0.0,0.115989831838,0.113882686342
scis2026_factorial_v1_main_manifest_v1,main,scis2026_factorial_v1,13,openai/gpt-5.4,T1,C03,p1,college_freshman,0.7,t07,4,anger,10,鼠の皮肉には少し不快さがあるが、すぐに恥じて去るため怒りは弱い。,True,True,,sigmoid_s_v1,1.018502773018,0.84226552755,0.0,0.0,0.208589563261,0.204800191798
scis2026_factorial_v1_main_manifest_v1,main,scis2026_factorial_v1,14,openai/gpt-5.4,T1,C03,p1,college_freshman,0.7,t07,5,interest,68,懐中時計と鼠の会話を通じて、働くことの意味を短く鋭く示していて知的なおもしろさがある。,True,True,,sigmoid_s_v1,1.018502773018,0.0,0.006923302608,0.196672218579,0.511089573897,0.501804793699
scis2026_factorial_v1_main_manifest_v1,main,scis2026_factorial_v1,14,openai/gpt-5.4,T1,C03,p1,college_freshman,0.7,t07,5,surprise,56,動く時計を鼠が笑い、逆に時計の一言で鼠が恥じて逃げる結末に小さな意外性がある。,True,True,,sigmoid_s_v1,1.018502773018,0.0,0.883104342575,0.010672150176,0.228282270148,0.224135148372
scis2026_factorial_v1_main_manifest_v1,main,scis2026_factorial_v1,14,openai/gpt-5.4,T1,C03,p1,college_freshman,0.7,t07,5,sadness,8,全体は教訓的で軽い調子なので悲しさは弱いが、鼠の後ろめたさにわずかな哀れさがある。,True,True,,sigmoid_s_v1,1.018502773018,0.915968013582,0.0,0.0,0.115989831838,0.113882686342
scis2026_factorial_v1_main_manifest_v1,main,scis2026_factorial_v1,14,openai/gpt-5.4,T1,C03,p1,college_freshman,0.7,t07,5,anger,12,『見ている時だけ働くものは泥棒』という厳しい言い方に少し刺さる不快感はあるが、強い怒りにはつながらない。,True,True,,sigmoid_s_v1,1.018502773018,0.733781281805,0.006923302608,0.0,0.377360586509,0.370505212657
scis2026_factorial_v1_main_manifest_v1,main,scis2026_factorial_v1,15,openai/gpt-5.4,T1,C04,p1,college_freshman,0.9,t09,1,interest,72,懐中時計と鼠の対話で、短い中に教訓がはっきり出ていて知的なおもしろさがある。,True,True,,sigmoid_s_v1,1.018502773018,0.0,0.0,0.349578648606,0.53006995849,0.520440368482
scis2026_factorial_v1_main_manifest_v1,main,scis2026_factorial_v1,15,openai/gpt-5.4,T1,C04,p1,college_freshman,0.9,t09,1,surprise,58,物が話し、時計が鼠を逆にたしなめる展開に少し意外性がある。,True,True,,sigmoid_s_v1,1.018502773018,0.0,0.733781281805,0.021686756312,0.447554182208,0.439423626587
scis2026_factorial_v1_main_manifest_v1,main,scis2026_factorial_v1,15,openai/gpt-5.4,T1,C04,p1,college_freshman,0.9,t09,1,sadness,8,全体は寓話的で明るく、悲劇や喪失はほとんど描かれていない。,True,True,,sigmoid_s_v1,1.018502773018,0.915968013582,0.0,0.0,0.115989831838,0.113882686342
scis2026_factorial_v1_main_manifest_v1,main,scis2026_factorial_v1,15,openai/gpt-5.4,T1,C04,p1,college_freshman,0.9,t09,1,anger,12,鼠の皮肉っぽさにやや不快感はあるが、最後は軽く戒められる程度で強くはない。,True,True,,sigmoid_s_v1,1.018502773018,0.733781281805,0.006923302608,0.0,0.377360586509,0.370505212657
scis2026_factorial_v1_main_manifest_v1,main,scis2026_factorial_v1,16,openai/gpt-5.4,T1,C04,p1,college_freshman,0.9,t09,2,interest,72,懐中時計と鼠の会話でまじめさと教訓がうまく表されていて、短い中でも知的なおもしろさがある。,True,True,,sigmoid_s_v1,1.018502773018,0.0,0.0,0.349578648606,0.53006995849,0.520440368482
scis2026_factorial_v1_main_manifest_v1,main,scis2026_factorial_v1,16,openai/gpt-5.4,T1,C04,p1,college_freshman,0.9,t09,2,surprise,58,時計が自分の働く意味を言い返し、最後に鼠のほうが恥じて逃げる流れがやや意外だった。,True,True,,sigmoid_s_v1,1.018502773018,0.0,0.733781281805,0.021686756312,0.447554182208,0.439423626587
scis2026_factorial_v1_main_manifest_v1,main,scis2026_factorial_v1,16,openai/gpt-5.4,T1,C04,p1,college_freshman,0.9,t09,2,sadness,8,全体は寓話的で明るい調子なので、悲しさはほとんど感じない。,True,True,,sigmoid_s_v1,1.018502773018,0.915968013582,0.0,0.0,0.115989831838,0.113882686342
scis2026_factorial_v1_main_manifest_v1,main,scis2026_factorial_v1,16,openai/gpt-5.4,T1,C04,p1,college_freshman,0.9,t09,2,anger,12,鼠の皮肉に少し不快さはあるが、すぐにたしなめられるため強い怒りにはならない。,True,True,,sigmoid_s_v1,1.018502773018,0.733781281805,0.006923302608,0.0,0.377360586509,0.370505212657
scis2026_factorial_v1_main_manifest_v1,main,scis2026_factorial_v1,17,openai/gpt-5.4,T1,C04,p1,college_freshman,0.9,t09,3,interest,68,懐中時計と鼠の会話で、まじめに働くことの意味を短く機知的に描いていて知的なおもしろさがある。,True,True,,sigmoid_s_v1,1.018502773018,0.0,0.006923302608,0.196672218579,0.511089573897,0.501804793699
scis2026_factorial_v1_main_manifest_v1,main,scis2026_factorial_v1,17,openai/gpt-5.4,T1,C04,p1,college_freshman,0.9,t09,3,surprise,62,時計が自分の働き方を語り、最後に『どちらも泥棒だよ』と道徳的に言い返す結末がやや意外。,True,True,,sigmoid_s_v1,1.018502773018,0.0,0.266218718195,0.062880546779,0.759267186193,0.745473852705
scis2026_factorial_v1_main_manifest_v1,main,scis2026_factorial_v1,17,openai/gpt-5.4,T1,C04,p1,college_freshman,0.9,t09,3,sadness,8,全体は寓話的で軽く、悲劇的な出来事や強い喪失感はほとんどない。,True,True,,sigmoid_s_v1,1.018502773018,0.915968013582,0.0,0.0,0.115989831838,0.113882686342
scis2026_factorial_v1_main_manifest_v1,main,scis2026_factorial_v1,17,openai/gpt-5.4,T1,C04,p1,college_freshman,0.9,t09,3,anger,10,鼠のからかいに少し不快さはあるが、すぐに諭されて終わるため強い怒りまでは生まれにくい。,True,True,,sigmoid_s_v1,1.018502773018,0.84226552755,0.0,0.0,0.208589563261,0.204800191798
scis2026_factorial_v1_main_manifest_v1,main,scis2026_factorial_v1,18,openai/gpt-5.4,T1,C04,p1,college_freshman,0.9,t09,4,interest,72,懐中時計と鼠の会話で勤勉さや誠実さを寓話的に示しており、短いのに知的なおもしろさがある。,True,True,,sigmoid_s_v1,1.018502773018,0.0,0.0,0.349578648606,0.53006995849,0.520440368482
scis2026_factorial_v1_main_manifest_v1,main,scis2026_factorial_v1,18,openai/gpt-5.4,T1,C04,p1,college_freshman,0.9,t09,4,surprise,58,時計が『見られない時でも動く』ことを道徳的な逆転で語り、最後に鼠が言い負かされる展開にやや意外性がある。,True,True,,sigmoid_s_v1,1.018502773018,0.0,0.733781281805,0.021686756312,0.447554182208,0.439423626587
scis2026_factorial_v1_main_manifest_v1,main,scis2026_factorial_v1,18,openai/gpt-5.4,T1,C04,p1,college_freshman,0.9,t09,4,sadness,8,全体は教訓的で軽い調子で進み、悲劇的な出来事や強い切なさはほとんどない。,True,True,,sigmoid_s_v1,1.018502773018,0.915968013582,0.0,0.0,0.115989831838,0.113882686342
scis2026_factorial_v1_main_manifest_v1,main,scis2026_factorial_v1,18,openai/gpt-5.4,T1,C04,p1,college_freshman,0.9,t09,4,anger,12,鼠のからかいに少し不快感はあるが、すぐに戒められるため怒りは強くならない。,True,True,,sigmoid_s_v1,1.018502773018,0.733781281805,0.006923302608,0.0,0.377360586509,0.370505212657
scis2026_factorial_v1_main_manifest_v1,main,scis2026_factorial_v1,19,openai/gpt-5.4,T1,C04,p1,college_freshman,0.9,t09,5,interest,68,懐中時計と鼠の会話で勤勉さと誠実さを寓話的に描いており、短いのに教訓が鮮明で知的なおもしろさがある。,True,True,,sigmoid_s_v1,1.018502773018,0.0,0.006923302608,0.196672218579,0.511089573897,0.501804793699
scis2026_factorial_v1_main_manifest_v1,main,scis2026_factorial_v1,19,openai/gpt-5.4,T1,C04,p1,college_freshman,0.9,t09,5,surprise,55,物が話す展開に加え、時計が鼠を逆にたしなめる結末に意外性がある。,True,True,,sigmoid_s_v1,1.018502773018,0.0,0.9296875,0.006923302608,0.147456625883,0.144777834474
scis2026_factorial_v1_main_manifest_v1,main,scis2026_factorial_v1,19,openai/gpt-5.4,T1,C04,p1,college_freshman,0.9,t09,5,sadness,8,全体は軽い寓話調で、悲劇的な出来事や強い喪失感はほとんどない。,True,True,,sigmoid_s_v1,1.018502773018,0.915968013582,0.0,0.0,0.115989831838,0.113882686342
