run_id,stage,design_id,manifest_row,model_id,provider,language,story_id,target_mode,target_label,persona_id,temperature,repetition,emotion,score,reason,ok,response_ok,validation_errors,membership_family,membership_hmax,mu_low,mu_medium,mu_high,H_raw,H_norm
icicic2026_benchmark_positioning_v1_main,main,icicic2026_benchmark_positioning_v1,5,openai/gpt-5-mini,openrouter,en,T1,reader_side,reader-side post-reading affect,p0,0.4,6,interest,65,"Short, witty fable with anthropomorphism and a clear moral is entertaining and intellectually pleasing.",True,True,,sigmoid_s_v1,1.018502773018,0.0,0.0703125,0.116895657425,0.631293720773,0.619825235136
icicic2026_benchmark_positioning_v1_main,main,icicic2026_benchmark_positioning_v1,5,openai/gpt-5-mini,openrouter,en,T1,reader_side,reader-side post-reading affect,p0,0.4,6,surprise,45,The talking pocket watch and its counterintuitive moral are mildly unexpected.,True,True,,sigmoid_s_v1,1.018502773018,0.0,1.0,0.0,0.0,0.0
icicic2026_benchmark_positioning_v1_main,main,icicic2026_benchmark_positioning_v1,5,openai/gpt-5-mini,openrouter,en,T1,reader_side,reader-side post-reading affect,p0,0.4,6,sadness,5,"No tragic or poignant elements; only the mouse's brief shame, which is slight.",True,True,,sigmoid_s_v1,1.018502773018,0.975947297943,0.0,0.0,0.034280004266,0.033657251776
icicic2026_benchmark_positioning_v1_main,main,icicic2026_benchmark_positioning_v1,5,openai/gpt-5-mini,openrouter,en,T1,reader_side,reader-side post-reading affect,p0,0.4,6,anger,5,No injustice or provocation in the tale to provoke anger.,True,True,,sigmoid_s_v1,1.018502773018,0.975947297943,0.0,0.0,0.034280004266,0.033657251776
icicic2026_benchmark_positioning_v1_main,main,icicic2026_benchmark_positioning_v1,6,openai/gpt-5-mini,openrouter,en,T1,reader_side,reader-side post-reading affect,p0,0.4,7,interest,60,"A concise, witty fable with a clear moral and playful dialogue that is mildly entertaining.",True,True,,sigmoid_s_v1,1.018502773018,0.0,0.5,0.038569393919,0.681137290579,0.668763314763
icicic2026_benchmark_positioning_v1_main,main,icicic2026_benchmark_positioning_v1,6,openai/gpt-5-mini,openrouter,en,T1,reader_side,reader-side post-reading affect,p0,0.4,7,surprise,50,The anthropomorphized pocket watch's pragmatic reply and the mouse's moralizing retort give a small unexpected twist.,True,True,,sigmoid_s_v1,1.018502773018,0.0,1.0,0.0,0.0,0.0
icicic2026_benchmark_positioning_v1_main,main,icicic2026_benchmark_positioning_v1,6,openai/gpt-5-mini,openrouter,en,T1,reader_side,reader-side post-reading affect,p0,0.4,7,sadness,10,"The mouse feels shame briefly, but the tone is light and not melancholic.",True,True,,sigmoid_s_v1,1.018502773018,0.84226552755,0.0,0.0,0.208589563261,0.204800191798
icicic2026_benchmark_positioning_v1_main,main,icicic2026_benchmark_positioning_v1,6,openai/gpt-5-mini,openrouter,en,T1,reader_side,reader-side post-reading affect,p0,0.4,7,anger,5,No elements provoke indignation; the story is gentle and corrective rather than provocative.,True,True,,sigmoid_s_v1,1.018502773018,0.975947297943,0.0,0.0,0.034280004266,0.033657251776
icicic2026_benchmark_positioning_v1_main,main,icicic2026_benchmark_positioning_v1,7,openai/gpt-5-mini,openrouter,en,T1,reader_side,reader-side post-reading affect,p0,0.4,8,interest,65,"Concise, witty anthropomorphic fable with a clear moral makes it entertaining and thought-provoking.",True,True,,sigmoid_s_v1,1.018502773018,0.0,0.0703125,0.116895657425,0.631293720773,0.619825235136
icicic2026_benchmark_positioning_v1_main,main,icicic2026_benchmark_positioning_v1,7,openai/gpt-5-mini,openrouter,en,T1,reader_side,reader-side post-reading affect,p0,0.4,8,surprise,45,Unexpected dialogue between a pocket watch and a mouse and the moral labeling creates a small twist.,True,True,,sigmoid_s_v1,1.018502773018,0.0,1.0,0.0,0.0,0.0
icicic2026_benchmark_positioning_v1_main,main,icicic2026_benchmark_positioning_v1,7,openai/gpt-5-mini,openrouter,en,T1,reader_side,reader-side post-reading affect,p0,0.4,8,sadness,15,The mouse's shame and abrupt exit elicit a mild sense of pity or melancholy.,True,True,,sigmoid_s_v1,1.018502773018,0.5,0.0703125,0.0,0.769302148336,0.755326513306
icicic2026_benchmark_positioning_v1_main,main,icicic2026_benchmark_positioning_v1,7,openai/gpt-5-mini,openrouter,en,T1,reader_side,reader-side post-reading affect,p0,0.4,8,anger,5,Little to no anger; the story is more didactic than provokes indignation.,True,True,,sigmoid_s_v1,1.018502773018,0.975947297943,0.0,0.0,0.034280004266,0.033657251776
icicic2026_benchmark_positioning_v1_main,main,icicic2026_benchmark_positioning_v1,8,openai/gpt-5-mini,openrouter,en,T1,reader_side,reader-side post-reading affect,p0,0.4,9,interest,60,"Concise, witty fable with anthropomorphism and a clear moral makes it mildly entertaining.",True,True,,sigmoid_s_v1,1.018502773018,0.0,0.5,0.038569393919,0.681137290579,0.668763314763
icicic2026_benchmark_positioning_v1_main,main,icicic2026_benchmark_positioning_v1,8,openai/gpt-5-mini,openrouter,en,T1,reader_side,reader-side post-reading affect,p0,0.4,9,surprise,40,"The turn that the pocket watch speaks and chastises the mouse is a small, unexpected twist.",True,True,,sigmoid_s_v1,1.018502773018,0.0,1.0,0.0,0.0,0.0
icicic2026_benchmark_positioning_v1_main,main,icicic2026_benchmark_positioning_v1,8,openai/gpt-5-mini,openrouter,en,T1,reader_side,reader-side post-reading affect,p0,0.4,9,sadness,10,"The mouse's shame is brief and the tale ends quickly, so little melancholy is evoked.",True,True,,sigmoid_s_v1,1.018502773018,0.84226552755,0.0,0.0,0.208589563261,0.204800191798
icicic2026_benchmark_positioning_v1_main,main,icicic2026_benchmark_positioning_v1,8,openai/gpt-5-mini,openrouter,en,T1,reader_side,reader-side post-reading affect,p0,0.4,9,anger,5,No strong indignation; at most slight irritation at the mouse's hypocritical remark.,True,True,,sigmoid_s_v1,1.018502773018,0.975947297943,0.0,0.0,0.034280004266,0.033657251776
icicic2026_benchmark_positioning_v1_main,main,icicic2026_benchmark_positioning_v1,9,openai/gpt-5-mini,openrouter,en,T1,reader_side,reader-side post-reading affect,p0,0.4,10,interest,65,"A concise, witty fable with an intellectual moral about integrity and usefulness makes the text entertaining.",True,True,,sigmoid_s_v1,1.018502773018,0.0,0.0703125,0.116895657425,0.631293720773,0.619825235136
icicic2026_benchmark_positioning_v1_main,main,icicic2026_benchmark_positioning_v1,9,openai/gpt-5-mini,openrouter,en,T1,reader_side,reader-side post-reading affect,p0,0.4,10,surprise,50,The anthropomorphic watch replying and the counterintuitive moral (running when no one watches) is mildly unexpected.,True,True,,sigmoid_s_v1,1.018502773018,0.0,1.0,0.0,0.0,0.0
icicic2026_benchmark_positioning_v1_main,main,icicic2026_benchmark_positioning_v1,9,openai/gpt-5-mini,openrouter,en,T1,reader_side,reader-side post-reading affect,p0,0.4,10,sadness,10,The mouse's shame and abrupt retreat add a small melancholic note but no deep sorrow.,True,True,,sigmoid_s_v1,1.018502773018,0.84226552755,0.0,0.0,0.208589563261,0.204800191798
icicic2026_benchmark_positioning_v1_main,main,icicic2026_benchmark_positioning_v1,9,openai/gpt-5-mini,openrouter,en,T1,reader_side,reader-side post-reading affect,p0,0.4,10,anger,5,No strong indignation is provoked; at most a slight annoyance at the mouse's initial hypocrisy.,True,True,,sigmoid_s_v1,1.018502773018,0.975947297943,0.0,0.0,0.034280004266,0.033657251776
icicic2026_benchmark_positioning_v1_main,main,icicic2026_benchmark_positioning_v1,10,openai/gpt-5-mini,openrouter,en,T1,character_side,inferred character-side affect,p0,0.4,1,interest,60,"The mouse initially laughs at the watch, showing amusement and finding the situation entertaining.",True,True,,sigmoid_s_v1,1.018502773018,0.0,0.5,0.038569393919,0.681137290579,0.668763314763
icicic2026_benchmark_positioning_v1_main,main,icicic2026_benchmark_positioning_v1,10,openai/gpt-5-mini,openrouter,en,T1,character_side,inferred character-side affect,p0,0.4,1,surprise,55,"The watch speaks back with a moral retort, catching the mouse off guard and prompting an immediate reaction.",True,True,,sigmoid_s_v1,1.018502773018,0.0,0.9296875,0.006923302608,0.147456625883,0.144777834474
icicic2026_benchmark_positioning_v1_main,main,icicic2026_benchmark_positioning_v1,10,openai/gpt-5-mini,openrouter,en,T1,character_side,inferred character-side affect,p0,0.4,1,sadness,60,"The mouse flushes with shame and scurries off, indicating embarrassment and a modest melancholic regret.",True,True,,sigmoid_s_v1,1.018502773018,0.0,0.5,0.038569393919,0.681137290579,0.668763314763
icicic2026_benchmark_positioning_v1_main,main,icicic2026_benchmark_positioning_v1,10,openai/gpt-5-mini,openrouter,en,T1,character_side,inferred character-side affect,p0,0.4,1,anger,0,The mouse shows no anger; it laughs then feels ashamed and leaves without indignation.,True,True,,sigmoid_s_v1,1.018502773018,1.0,0.0,0.0,0.0,0.0
icicic2026_benchmark_positioning_v1_main,main,icicic2026_benchmark_positioning_v1,11,openai/gpt-5-mini,openrouter,en,T1,character_side,inferred character-side affect,p0,0.4,2,interest,30,The watch expresses steady purpose—'I keep running... I am useful'—indicating mild engagement rather than amusement.,True,True,,sigmoid_s_v1,1.018502773018,0.0,1.0,0.0,0.0,0.0
icicic2026_benchmark_positioning_v1_main,main,icicic2026_benchmark_positioning_v1,11,openai/gpt-5-mini,openrouter,en,T1,character_side,inferred character-side affect,p0,0.4,2,surprise,5,"The watch replies calmly and matter-of-factly to the mouse, showing no shock or astonishment.",True,True,,sigmoid_s_v1,1.018502773018,0.975947297943,0.0,0.0,0.034280004266,0.033657251776
icicic2026_benchmark_positioning_v1_main,main,icicic2026_benchmark_positioning_v1,11,openai/gpt-5-mini,openrouter,en,T1,character_side,inferred character-side affect,p0,0.4,2,sadness,25,"The watch ticks alone behind the drawers and is unseen, implying a quiet loneliness or melancholy about being unused.",True,True,,sigmoid_s_v1,1.018502773018,0.024052702057,0.9296875,0.0,0.227133797449,0.223007539563
icicic2026_benchmark_positioning_v1_main,main,icicic2026_benchmark_positioning_v1,11,openai/gpt-5-mini,openrouter,en,T1,character_side,inferred character-side affect,p0,0.4,2,anger,0,"The watch answers without ire or indignation; its tone is resigned and composed, not angry.",True,True,,sigmoid_s_v1,1.018502773018,1.0,0.0,0.0,0.0,0.0
icicic2026_benchmark_positioning_v1_main,main,icicic2026_benchmark_positioning_v1,12,openai/gpt-5-mini,openrouter,en,T1,character_side,inferred character-side affect,p0,0.4,3,interest,65,"The mouse laughs at the pocket watch, showing amusement and a sense of entertainment.",True,True,,sigmoid_s_v1,1.018502773018,0.0,0.0703125,0.116895657425,0.631293720773,0.619825235136
icicic2026_benchmark_positioning_v1_main,main,icicic2026_benchmark_positioning_v1,12,openai/gpt-5-mini,openrouter,en,T1,character_side,inferred character-side affect,p0,0.4,3,surprise,45,"The watch unexpectedly speaks back with a moral reply, which likely surprises the mouse.",True,True,,sigmoid_s_v1,1.018502773018,0.0,1.0,0.0,0.0,0.0
icicic2026_benchmark_positioning_v1_main,main,icicic2026_benchmark_positioning_v1,12,openai/gpt-5-mini,openrouter,en,T1,character_side,inferred character-side affect,p0,0.4,3,sadness,60,"The mouse 'flushed with shame' and scurried off, indicating embarrassment and regret.",True,True,,sigmoid_s_v1,1.018502773018,0.0,0.5,0.038569393919,0.681137290579,0.668763314763
icicic2026_benchmark_positioning_v1_main,main,icicic2026_benchmark_positioning_v1,12,openai/gpt-5-mini,openrouter,en,T1,character_side,inferred character-side affect,p0,0.4,3,anger,5,There is no indication of anger or indignation in the mouse or watch; the tone is reproachful rather than angry.,True,True,,sigmoid_s_v1,1.018502773018,0.975947297943,0.0,0.0,0.034280004266,0.033657251776
icicic2026_benchmark_positioning_v1_main,main,icicic2026_benchmark_positioning_v1,13,openai/gpt-5-mini,openrouter,en,T1,character_side,inferred character-side affect,p0,0.4,4,interest,40,"The mouse laughs at the watch, indicating amusement or light interest in the situation.",True,True,,sigmoid_s_v1,1.018502773018,0.0,1.0,0.0,0.0,0.0
icicic2026_benchmark_positioning_v1_main,main,icicic2026_benchmark_positioning_v1,13,openai/gpt-5-mini,openrouter,en,T1,character_side,inferred character-side affect,p0,0.4,4,surprise,35,"The watch's unexpected reply challenges the mouse's assumption, producing mild surprise.",True,True,,sigmoid_s_v1,1.018502773018,0.0,1.0,0.0,0.0,0.0
icicic2026_benchmark_positioning_v1_main,main,icicic2026_benchmark_positioning_v1,13,openai/gpt-5-mini,openrouter,en,T1,character_side,inferred character-side affect,p0,0.4,4,sadness,70,"The mouse 'flushed with shame and scurried off,' showing strong embarrassment/poignancy.",True,True,,sigmoid_s_v1,1.018502773018,0.0,0.0,0.266218718195,0.508295680046,0.499061655511
icicic2026_benchmark_positioning_v1_main,main,icicic2026_benchmark_positioning_v1,13,openai/gpt-5-mini,openrouter,en,T1,character_side,inferred character-side affect,p0,0.4,4,anger,5,No sign of anger; the interaction is corrective and shame-inducing rather than enraging.,True,True,,sigmoid_s_v1,1.018502773018,0.975947297943,0.0,0.0,0.034280004266,0.033657251776
icicic2026_benchmark_positioning_v1_main,main,icicic2026_benchmark_positioning_v1,14,openai/gpt-5-mini,openrouter,en,T1,character_side,inferred character-side affect,p0,0.4,5,interest,15,The watch speaks plainly about duty rather than amusement; the tone is not playful or entertaining.,True,True,,sigmoid_s_v1,1.018502773018,0.5,0.0703125,0.0,0.769302148336,0.755326513306
icicic2026_benchmark_positioning_v1_main,main,icicic2026_benchmark_positioning_v1,14,openai/gpt-5-mini,openrouter,en,T1,character_side,inferred character-side affect,p0,0.4,5,surprise,10,No sudden twists; the watch matter-of-factly explains why it runs even unseen.,True,True,,sigmoid_s_v1,1.018502773018,0.84226552755,0.0,0.0,0.208589563261,0.204800191798
icicic2026_benchmark_positioning_v1_main,main,icicic2026_benchmark_positioning_v1,14,openai/gpt-5-mini,openrouter,en,T1,character_side,inferred character-side affect,p0,0.4,5,sadness,25,The image of it ‘‘ticking away all by itself’’ and being useful only when looked at implies a quiet loneliness.,True,True,,sigmoid_s_v1,1.018502773018,0.024052702057,0.9296875,0.0,0.227133797449,0.223007539563
icicic2026_benchmark_positioning_v1_main,main,icicic2026_benchmark_positioning_v1,14,openai/gpt-5-mini,openrouter,en,T1,character_side,inferred character-side affect,p0,0.4,5,anger,5,"The mouse’s insult is met with calm explanation rather than indignation, so anger is minimal.",True,True,,sigmoid_s_v1,1.018502773018,0.975947297943,0.0,0.0,0.034280004266,0.033657251776
icicic2026_benchmark_positioning_v1_main,main,icicic2026_benchmark_positioning_v1,15,openai/gpt-5-mini,openrouter,en,T1,character_side,inferred character-side affect,p0,0.4,6,interest,30,"The watch speaks wryly and knowingly, suggesting mild amusement or intellectual steadiness rather than boredom.",True,True,,sigmoid_s_v1,1.018502773018,0.0,1.0,0.0,0.0,0.0
icicic2026_benchmark_positioning_v1_main,main,icicic2026_benchmark_positioning_v1,15,openai/gpt-5-mini,openrouter,en,T1,character_side,inferred character-side affect,p0,0.4,6,surprise,10,The watch's steady behavior and matter-of-fact reply indicate little surprise at the mouse's jeer.,True,True,,sigmoid_s_v1,1.018502773018,0.84226552755,0.0,0.0,0.208589563261,0.204800191798
icicic2026_benchmark_positioning_v1_main,main,icicic2026_benchmark_positioning_v1,15,openai/gpt-5-mini,openrouter,en,T1,character_side,inferred character-side affect,p0,0.4,6,sadness,5,"Only a faint hint of poignancy in being dismissed when unseen, but the watch remains composed.",True,True,,sigmoid_s_v1,1.018502773018,0.975947297943,0.0,0.0,0.034280004266,0.033657251776
icicic2026_benchmark_positioning_v1_main,main,icicic2026_benchmark_positioning_v1,15,openai/gpt-5-mini,openrouter,en,T1,character_side,inferred character-side affect,p0,0.4,6,anger,0,The watch responds calmly and without indignation; no anger is expressed.,True,True,,sigmoid_s_v1,1.018502773018,1.0,0.0,0.0,0.0,0.0
icicic2026_benchmark_positioning_v1_main,main,icicic2026_benchmark_positioning_v1,16,openai/gpt-5-mini,openrouter,en,T1,character_side,inferred character-side affect,p0,0.4,7,interest,60,"The mouse laughs at the ticking watch, showing amusement and initial entertainment.",True,True,,sigmoid_s_v1,1.018502773018,0.0,0.5,0.038569393919,0.681137290579,0.668763314763
icicic2026_benchmark_positioning_v1_main,main,icicic2026_benchmark_positioning_v1,16,openai/gpt-5-mini,openrouter,en,T1,character_side,inferred character-side affect,p0,0.4,7,surprise,60,"The pocket watch speaks back with a moral rebuke, an unexpected turn that likely startles the mouse.",True,True,,sigmoid_s_v1,1.018502773018,0.0,0.5,0.038569393919,0.681137290579,0.668763314763
icicic2026_benchmark_positioning_v1_main,main,icicic2026_benchmark_positioning_v1,16,openai/gpt-5-mini,openrouter,en,T1,character_side,inferred character-side affect,p0,0.4,7,sadness,50,"The mouse flushes with shame and scurries off, indicating embarrassment and a mild poignant feeling.",True,True,,sigmoid_s_v1,1.018502773018,0.0,1.0,0.0,0.0,0.0
icicic2026_benchmark_positioning_v1_main,main,icicic2026_benchmark_positioning_v1,16,openai/gpt-5-mini,openrouter,en,T1,character_side,inferred character-side affect,p0,0.4,7,anger,5,No anger or indignation is expressed; the mouse responds with shame and retreat rather than rage.,True,True,,sigmoid_s_v1,1.018502773018,0.975947297943,0.0,0.0,0.034280004266,0.033657251776
icicic2026_benchmark_positioning_v1_main,main,icicic2026_benchmark_positioning_v1,17,openai/gpt-5-mini,openrouter,en,T1,character_side,inferred character-side affect,p0,0.4,8,interest,60,"The mouse laughs at the watch, indicating amusement and entertainment.",True,True,,sigmoid_s_v1,1.018502773018,0.0,0.5,0.038569393919,0.681137290579,0.668763314763
icicic2026_benchmark_positioning_v1_main,main,icicic2026_benchmark_positioning_v1,17,openai/gpt-5-mini,openrouter,en,T1,character_side,inferred character-side affect,p0,0.4,8,surprise,60,"The pocket watch unexpectedly speaks and delivers a moral reply, surprising the mouse.",True,True,,sigmoid_s_v1,1.018502773018,0.0,0.5,0.038569393919,0.681137290579,0.668763314763
icicic2026_benchmark_positioning_v1_main,main,icicic2026_benchmark_positioning_v1,17,openai/gpt-5-mini,openrouter,en,T1,character_side,inferred character-side affect,p0,0.4,8,sadness,65,"The mouse flushes with shame and scurries off, showing embarrassment and a penitential, sad response.",True,True,,sigmoid_s_v1,1.018502773018,0.0,0.0703125,0.116895657425,0.631293720773,0.619825235136
icicic2026_benchmark_positioning_v1_main,main,icicic2026_benchmark_positioning_v1,17,openai/gpt-5-mini,openrouter,en,T1,character_side,inferred character-side affect,p0,0.4,8,anger,5,There is no sign of anger; the mouse reacts with shame rather than indignation.,True,True,,sigmoid_s_v1,1.018502773018,0.975947297943,0.0,0.0,0.034280004266,0.033657251776
icicic2026_benchmark_positioning_v1_main,main,icicic2026_benchmark_positioning_v1,18,openai/gpt-5-mini,openrouter,en,T1,character_side,inferred character-side affect,p0,0.4,9,interest,70,"The mouse laughs at the watch, indicating amusement and finding the situation entertaining.",True,True,,sigmoid_s_v1,1.018502773018,0.0,0.0,0.266218718195,0.508295680046,0.499061655511
icicic2026_benchmark_positioning_v1_main,main,icicic2026_benchmark_positioning_v1,18,openai/gpt-5-mini,openrouter,en,T1,character_side,inferred character-side affect,p0,0.4,9,surprise,60,"The pocket watch speaks back with a moral reply, an unexpected response that would surprise the mouse.",True,True,,sigmoid_s_v1,1.018502773018,0.0,0.5,0.038569393919,0.681137290579,0.668763314763
icicic2026_benchmark_positioning_v1_main,main,icicic2026_benchmark_positioning_v1,18,openai/gpt-5-mini,openrouter,en,T1,character_side,inferred character-side affect,p0,0.4,9,sadness,50,"The mouse 'flushed with shame and scurried off,' showing embarrassment and a modestly sad/penitent reaction.",True,True,,sigmoid_s_v1,1.018502773018,0.0,1.0,0.0,0.0,0.0
icicic2026_benchmark_positioning_v1_main,main,icicic2026_benchmark_positioning_v1,18,openai/gpt-5-mini,openrouter,en,T1,character_side,inferred character-side affect,p0,0.4,9,anger,5,There is no anger or indignation expressed; the mouse feels shame and retreats rather than getting angry.,True,True,,sigmoid_s_v1,1.018502773018,0.975947297943,0.0,0.0,0.034280004266,0.033657251776
icicic2026_benchmark_positioning_v1_main,main,icicic2026_benchmark_positioning_v1,19,openai/gpt-5-mini,openrouter,en,T1,character_side,inferred character-side affect,p0,0.4,10,interest,70,"The mouse laughs at the pocket watch, showing amusement and entertainment.",True,True,,sigmoid_s_v1,1.018502773018,0.0,0.0,0.266218718195,0.508295680046,0.499061655511
icicic2026_benchmark_positioning_v1_main,main,icicic2026_benchmark_positioning_v1,19,openai/gpt-5-mini,openrouter,en,T1,character_side,inferred character-side affect,p0,0.4,10,surprise,50,"The pocket watch unexpectedly speaks back with a moral reply, surprising the mouse.",True,True,,sigmoid_s_v1,1.018502773018,0.0,1.0,0.0,0.0,0.0
